# Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
21.4979,-25.8928,1.6418e+18,103.902,97.0605,87.5648,81.9757,76.7114,72.6173,70.1605,69.3834,65.2729,38.2793,295.147
21.8627,-26.3855,1.55279e+18,99.4884,87.5431,75.238,69.5047,66.3076,66.3796,70.8501,76.9468,70.9236,38.9598,295.596
21.6645,-26.3526,1.77747e+18,106.149,94.6916,82.5179,77.3945,75.3839,77.4669,86.5565,98.9586,87.469,41.9588,294.626
21.4663,-26.3202,1.63461e+18,103.824,97.7994,88.4776,82.7711,77.0681,72.1275,68.5783,67.126,63.6365,37.9954,294.305
21.2678,-26.288,1.5767e+18,101.828,91.4892,80.3483,74.272,69.9584,68.0122,68.9714,71.5092,68.0324,39.1028,295.302
21.8291,-26.8101,1.51724e+18,94.4757,79.851,67.1335,61.91,59.9993,62.2887,71.9413,87.6107,81.7177,40.8714,296.01
21.6313,-26.7769,1.54101e+18,95.6257,80.9785,68.2377,62.8483,60.8062,63.0951,73.1503,89.4386,83.6747,41.3524,295.993
21.4335,-26.744,1.56603e+18,98.0338,84.475,72.1588,66.6448,64.1885,65.7437,73.9533,85.8003,78.6014,40.3973,295.768
21.2354,-26.7115,1.59336e+18,99.6357,86.0223,73.7925,68.2339,65.7249,67.1459,75.2856,86.8675,79.5129,40.6643,295.522
21.5981,-27.2017,1.53176e+18,98.188,86.924,75.0372,69.3858,66.1303,65.7551,69.0468,73.7933,69.4978,39.2711,295.804
21.3998,-27.1683,1.56117e+18,98.1494,85.7982,73.7975,68.3736,65.7514,66.6792,72.9846,81.3231,74.6947,39.836,295.736
21.2012,-27.1353,1.52442e+18,97.3502,81.619,68.5933,62.8751,60.6957,62.6509,71.3414,85.1103,80.0399,40.9189,295.709
21.3619,-27.596,1.88824e+18,101.534,89.6025,77.8741,73.8617,74.0069,79.9756,99.646,131.778,110.884,44.1231,295.418
21.1619,-27.5624,1.52147e+18,96.0742,73.1182,57.9913,52.1712,50.5375,53.3189,65.5559,100.145,118.047,47.9556,296.084
21.1195,-27.9974,1.48333e+18,98.7701,86.924,74.5325,68.0234,63.8591,62.3574,64.0314,67.5792,65.4235,38.6345,295.586
21.6876,-28.5521,1.52786e+18,96.3865,85.6459,73.8457,68.4752,65.6007,65.6841,69.9675,75.951,70.7403,39.3797,296.085
21.4399,-28.9816,1.53685e+18,100.783,93.6375,82.4335,75.7486,70.1264,65.7391,63.1651,63,61.5852,38.0841,296.027
21.2309,-28.9445,1.61594e+18,98.162,89.2576,78.5736,73.6811,71.0669,71.0751,75.312,81.1216,74.9559,40.5299,296.179
21.0213,-28.908,1.55161e+18,104.002,103.255,94.8107,86.2051,74.856,63.1331,54.2124,51.06,52.0536,35.6162,294.847
20.9595,-29.3929,1.51175e+18,97.5821,88.937,77.9698,71.8454,67.4767,64.8953,64.8717,66.7073,64.8012,38.8684,296.56
21.5541,-30.0277,1.56054e+18,92.977,82.1345,70.7006,66.0004,64.3293,66.3241,75.3245,88.8857,81.2632,40.9704,296.59
21.62,-29.7747,1.56317e+18,99.3258,91.9815,80.7619,74.8806,70.7005,68.1682,67.9639,69.2025,65.6114,38.8033,296.223
20.967,-29.6562,1.6119e+18,100.443,92.4014,81.469,75.8602,72.2942,70.6912,72.1631,75.1009,70.7718,40.0545,295.728
21.2983,-29.2027,1.59215e+18,100.062,91.9711,80.9651,75.3113,71.5626,69.7776,70.7375,72.9896,68.6172,39.3989,295.856
21.0862,-29.1656,1.4811e+18,95.3847,85.1558,73.8634,68.0616,64.4152,63.1208,65.162,69.0812,66.7092,39.1032,296.493
21.6116,-28.7728,1.49771e+18,107.325,105.22,93.3607,81.8083,68.7992,57.0769,48.7282,46.3882,48.8087,34.8031,295.603
21.4048,-28.7363,1.89675e+18,99.0658,87.5204,76.0724,72.1465,72.2841,77.998,96.7159,134.139,126.632,47.4076,295.844
21.4018,-27.8225,1.5481e+18,102.695,94.923,83.5563,76.6531,70.6744,65.9645,63.0973,62.7283,60.999,37.6465,294.666
21.497,-27.4002,1.62592e+18,102.858,90.8343,78.1325,72.3558,69.5149,70.1086,75.5729,82.5062,75.0521,39.9636,294.96
21.7762,-27.0877,1.53394e+18,103.083,95.6315,84.0405,76.8207,70.1732,64.6502,60.8745,60.1882,58.9481,36.9715,294.631
21.5779,-27.0548,1.42676e+18,97.8091,84.2237,70.9281,64.1845,60.0082,58.736,60.6684,64.6491,63.6294,38.2467,295.628
22.0631,-26.7032,3.03742e+18,105.128,98.1442,89.1574,88.2849,92.2863,107.761,162.373,314.189,314.703,60.517,295.044
21.8653,-26.6704,1.54111e+18,97.2806,84.0222,71.4383,65.9711,63.4685,64.8763,72.3769,82.7469,75.7291,39.7316,295.843
21.6671,-26.6378,1.47714e+18,98.5549,85.0378,72.0366,65.6754,62.0201,61.5375,64.8532,70.337,67.913,39.139,295.607
22.1512,-26.2838,1.531e+18,96.9419,84.2309,71.7477,66.329,63.721,64.9316,71.6657,80.4348,73.1922,39.0404,295.906
21.9527,-26.2512,1.61039e+18,97.1664,81.8639,68.7118,63.4556,61.8578,65.1392,77.3094,99.0649,94.6326,43.3912,295.867
22.4394,-25.8913,1.65952e+18,97.5027,84.0941,71.404,66.6165,65.2999,68.5855,80.7837,102.086,95.4671,43.3373,295.864
22.2392,-25.8587,1.64045e+18,103.2,93.835,82.212,76.7843,73.1458,72.1794,74.5202,77.391,70.1169,38.7049,295.112
22.039,-25.8264,1.70996e+18,102.633,91.3954,79.5349,74.6225,72.5567,74.5031,82.9663,94.0589,83.3073,41.0044,295.338
21.8384,-25.7942,1.58876e+18,91.5656,74.4155,61.7161,56.688,55.4881,59.7108,76.1911,113.065,111.165,44.0391,296.408
22.5302,-25.4563,1.56371e+18,101.039,92.2221,80.6736,74.8932,70.3496,67.8406,67.6392,68.6689,64.4644,37.7678,295.878
22.3273,-25.4238,1.57299e+18,99.7732,90.0928,78.7311,73.368,69.6725,68.5745,70.6807,73.6758,67.8582,38.2496,296.006
22.1246,-25.3915,1.59654e+18,101.564,93.0099,82.2317,76.7257,72.3592,70.0271,69.9788,71.0891,66.3403,38.2367,295.933
21.9214,-25.3594,1.58757e+18,100.356,90.758,79.9353,74.52,70.6701,69.3922,71.1675,74.0212,68.5938,38.5875,295.976
22.6237,-25.0071,1.56219e+18,99.6875,90.0277,78.4043,72.9593,69.1318,67.8726,69.7585,72.4912,66.8415,37.9364,295.972
22.4173,-24.9746,1.60126e+18,101.732,92.4677,81.1248,75.6643,71.6579,70.0714,71.3403,73.4692,67.6565,38.2167,295.637
22.211,-24.9422,1.61405e+18,101.694,93.1131,82.4952,77.2317,73.1021,71.1448,71.7165,73.2166,67.6361,38.3358,295.903
22.0043,-24.91,1.61865e+18,101.485,92.5169,82.0486,76.8127,72.8669,71.2868,72.5898,74.9332,69.0926,38.6554,295.859
22.718,-24.5379,1.56815e+18,95.0553,82.3373,70.1367,65.2962,63.3613,65.3938,74.4785,89.5833,83.992,41.2391,296.061
22.507,-24.5052,1.58264e+18,98.337,87.5855,76.2008,71.2113,68.2876,68.5541,73.4263,80.0266,72.9904,39.047,295.971
22.296,-24.4726,1.63335e+18,100.551,90.3199,79.2551,74.2775,71.2343,71.3209,76.0063,82.3229,74.7345,39.4918,295.684
22.0847,-24.4402,1.58936e+18,99.1087,88.3842,77.4361,72.2713,69.0733,68.9258,73.0502,78.9385,72.7353,39.238,295.871
22.8169,-24.0431,1.59461e+18,98.3191,86.8551,74.9439,70.0851,67.498,68.2759,74.6801,84.0548,76.8692,39.7582,295.695
22.6,-24.0101,1.61599e+18,108.494,106.1,97.3758,89.5531,78.4501,67.0524,57.6686,53.5398,52.9525,34.9926,294.766
22.3832,-23.9773,1.6833e+18,105.465,99.4181,90.2785,85.2725,79.8311,75.2108,72.0199,70.1597,65.0505,37.8566,294.447
22.166,-23.9444,1.66208e+18,102.843,93.3478,82.8506,77.8253,74.2986,73.3093,75.8835,79.7609,72.8762,39.2993,295.168
22.8807,-23.7866,1.57356e+18,92.9299,77.6435,64.6897,59.9416,58.9079,62.2843,74.9493,101.568,98.8045,42.7735,295.917
22.6604,-23.7534,2.00124e+18,105.231,93.9026,82.4595,78.7442,78.3532,84.1961,105.121,140.663,120.721,44.9778,294.72
22.8358,-24.301,1.57405e+18,101.484,92.3876,80.799,75.1566,70.7247,68.3796,68.5463,69.7154,64.8462,37.564,295.638
22.622,-24.2681,1.60683e+18,102.425,93.8792,82.8847,77.4431,72.9976,70.446,70.2618,71.1033,65.8885,37.8541,295.581
22.4082,-24.2354,1.61775e+18,102.478,93.9503,83.323,77.9572,73.5681,71.1561,71.1494,72.1606,66.8063,38.0999,295.611
22.194,-24.2027,1.63724e+18,102.66,93.9636,83.6475,78.4619,74.3426,72.323,72.9855,74.6274,68.7085,38.513,295.497
22.7944,-24.7875,1.60941e+18,103.635,96.3973,85.3128,79.5787,74.2686,70.3859,68.275,67.4981,63.1394,37.4114,295.507
22.5857,-24.7548,1.58049e+18,100.086,90.6971,79.4189,74.1819,70.4273,69.089,70.7683,73.3564,67.5519,38.1087,295.973
22.377,-24.7224,1.61837e+18,101.033,91.6641,80.6871,75.608,72.0785,71.1539,73.6627,77.0489,70.2347,38.6528,295.776
22.168,-24.69,1.58841e+18,100.652,91.1195,80.262,74.8853,70.943,69.3915,70.7783,73.3493,68.0642,38.4053,295.875
22.5511,-25.22,1.57845e+18,93.4974,80.272,68.1034,63.4107,61.9188,64.6012,75.6543,96.145,91.1056,42.4828,296.332
22.3465,-25.1876,1.58624e+18,94.8777,82.2185,70.326,65.494,63.6818,66.1315,76.2275,93.1319,86.4388,41.6138,296.278
22.1415,-25.1554,1.57993e+18,94.9486,81.8151,69.9682,65.0436,63.1539,65.5412,75.527,92.6631,86.9815,41.8847,296.212
22.5178,-25.669,1.44507e+18,109.582,107.343,93.9702,79.4591,62.8562,49.3587,41.968,41.5818,45.5296,33.6745,295.2
22.3163,-25.6367,1.63605e+18,102.946,92.2946,80.0699,74.4786,71.2193,71.2506,75.6354,80.7839,72.5162,38.9667,295.2
22.1144,-25.6045,1.54648e+18,105.669,101.407,91.1151,82.7445,72.7036,63.209,55.7629,53.4755,53.7812,35.6108,295.147
22.2854,-26.0739,1.52265e+18,95.9244,81.7739,68.7965,63.3591,61.2278,63.4158,72.3583,84.9511,77.3352,39.7441,295.986
22.0552,-26.4712,1.43676e+18,98.0241,85.0052,71.6936,64.9699,60.7355,59.4679,61.2477,64.8507,63.1942,37.8772,295.665
22.4316,-29.218,1.73051e+18,101.771,93.1404,81.4621,77.0597,75.4647,77.2376,84.3945,93.04,81.9172,41.2831,295.291
22.3869,-29.7103,1.50085e+18,92.1086,81.4555,70.0818,65.362,63.0657,64.0948,70.479,79.4617,73.8687,40.0062,296.643
22.1727,-29.6702,1.57271e+18,96.8732,88.5757,77.4161,72.4248,69.5589,69.1457,72.3019,76.4838,70.3057,39.359,296.49
21.9583,-29.631,1.6894e+18,98.6492,89.6382,78.3458,73.9811,72.6839,74.8953,83.0963,93.559,82.2543,40.9925,295.956
22.3371,-30.232,1.65651e+18,106.476,104.566,94.1235,87.3298,79.7308,71.8088,65.3678,62.024,59.6664,37.5779,296.677
22.1163,-30.1899,1.61771e+18,96.672,89.5563,78.9772,74.5455,72.2223,72.2107,75.7659,80.4927,73.6096,40.1965,296.955
21.8954,-30.1489,1.63596e+18,96.8952,89.0739,78.2579,73.7828,71.7584,72.4521,77.6103,84.8138,77.7397,41.1387,296.606
21.6739,-30.109,1.66126e+18,101.682,96.8385,86.6151,81.521,77.6883,74.8022,73.6896,73.4289,67.8106,39.2112,296.415
22.4039,-29.9778,1.58637e+18,93.4674,84.9581,74.3731,70.235,68.4554,69.6448,76.025,84.9053,77.5586,40.8074,296.991
22.1866,-29.9367,1.60402e+18,95.3272,87.191,76.4312,72.0422,70.0507,70.8637,76.2175,83.4053,76.1776,40.6055,296.812
21.9692,-29.8966,1.6615e+18,109.154,110.874,101.566,93.1111,81.6831,69.1432,59.1432,54.813,54.1128,35.9251,295.858
21.7512,-29.8575,1.63282e+18,92.4868,81.9209,70.9104,66.9302,66.3409,70.0059,81.9264,100.529,90.3731,42.3276,296.662
22.5052,-29.4796,1.44587e+18,94.8255,84.6398,72.5482,66.7177,62.7992,61.2474,62.8636,65.8346,62.7969,37.7563,296.371
22.2937,-29.4403,1.53108e+18,97.8428,88.6464,76.7303,71.0296,67.372,66.0906,68.0305,71.2013,66.5796,38.5882,296.045
23.0078,-23.8558,1.74023e+18,106.542,92.1355,77.9844,72.55,70.5524,73.1634,84.5424,101.709,88.4936,40.6765,294.543
23.2158,-29.4189,1.68252e+18,100.53,93.8795,82.7864,78.5781,76.2201,76.3305,79.9097,82.9403,72.3013,39.1135,296.04
23.0069,-29.3798,1.67649e+18,104.364,101.265,90.9657,85.7444,80.327,75.1303,71.1544,68.3869,63.0949,37.8147,295.825
22.7979,-29.3416,1.60417e+18,100.005,93.4161,82.2789,77.1638,73.357,71.2715,71.5678,72.218,66.0148,38.2583,296.333
22.5884,-29.3041,1.70204e+18,100.003,93.2513,82.6023,78.5619,76.6538,77.3792,82.0222,86.5411,75.7818,40.0273,296.089
22.9562,-29.8733,1.64549e+18,102.261,97.7226,87.0226,81.8763,77.3704,73.723,71.6778,70.2286,64.3802,38.0215,296.932
22.7419,-29.8335,1.6492e+18,104.799,101.685,91.056,84.9929,78.69,72.5371,67.7488,64.9692,61.2491,37.6542,296.543
22.5271,-29.7946,1.59835e+18,98.3011,90.5557,79.2988,74.3573,71.3597,70.6797,73.4005,76.8296,69.9628,39.1674,296.301
22.4569,-30.3137,1.60763e+18,101.072,95.8847,84.9939,79.4294,74.7672,71.1397,69.298,68.4978,63.8715,38.1849,296.791
22.7517,-30.1004,1.60354e+18,94.5608,86.0456,75.1173,70.9738,69.2072,70.5363,77.1821,86.0512,77.6927,40.6714,296.884
22.5337,-30.0607,1.59265e+18,101.546,96.372,85.2849,79.3408,74.1051,69.7636,67.17,66.0256,62.2572,37.8521,296.628
23.2891,-29.6822,1.57859e+18,108.335,108.129,96.5823,87.0073,74.9773,63.1114,54.5938,51.1153,50.6366,34.666,295.998
23.0777,-29.6423,1.63561e+18,96.3297,88.7641,78.0621,74.1452,72.3347,73.4338,79.0927,85.1738,74.8665,39.6945,296.853
22.8663,-29.6032,1.65694e+18,104.165,100.691,90.1311,84.5371,78.9122,73.6195,69.6747,67.1604,62.4857,37.7772,296.268
22.6544,-29.565,1.59519e+18,98.8986,91.8349,80.7207,75.7094,72.3033,70.8358,72.0274,73.6549,67.2828,38.5766,296.446
23.3873,-29.2079,1.65621e+18,103.292,98.7981,87.8418,82.7497,78.0024,74.1838,71.9758,70.2171,63.859,37.6795,295.488
23.1807,-29.1695,1.64467e+18,102.404,97.2139,86.1977,81.1457,76.7893,73.64,72.3072,71.2737,64.7699,37.8964,296.012
22.7669,-29.0949,1.73433e+18,104.339,102.007,92.7056,88.5532,84.2444,79.8797,76.3425,73.3125,66.1777,38.378,295.163
23.6324,-29.0711,1.63512e+18,104.363,100.832,89.781,84.07,77.8661,72.0344,67.6505,64.7085,59.6889,36.6023,295.828
23.4271,-29.0343,1.70629e+18,97.3371,86.5512,74.2567,70.2549,69.3836,73.1701,85.7728,104.656,92.6343,42.6901,296.035
24.0004,-29.6221,1.71044e+18,99.3088,83.8222,69.5897,65.0022,64.5048,69.5235,87.2546,117.795,98.7967,41.5714,295.603
23.3732,-29.5055,1.67894e+18,104.757,101.946,91.5247,86.2846,80.6317,75.1377,70.858,67.8073,62.4116,37.5679,295.975
23.5345,-30.3066,1.7803e+18,94.9341,85.7081,74.7201,71.7338,72.1013,77.5624,93.6367,118.017,100.72,43.2583,296.661
23.5512,-29.2952,1.65056e+18,99.6919,88.2247,75.0758,70.3053,68.5216,70.9018,80.3854,93.0753,81.7317,40.7007,295.639
23.8611,-28.8783,1.65451e+18,102.763,97.0351,85.5007,80.6056,76.6009,74.2537,74.0881,73.5454,65.5422,37.7005,295.368
24.4514,-28.0789,1.52834e+18,97.036,78.657,62.9183,57.432,55.9329,59.0428,72.3431,97.2207,89.5543,41.4086,295.52
24.5051,-28.3685,1.59524e+18,103.942,99.3651,87.7616,81.5716,75.0603,69.0368,64.817,62.5027,57.917,35.7589,294.902
24.0934,-30.205,1.63641e+18,103.085,98.7513,87.7177,82.2856,77.1908,72.8254,70.0293,67.8952,61.783,37.0724,295.846
25.5924,-24.3999,1.68578e+18,102.925,95.6684,83.7841,79.0116,76.2572,75.823,79.0706,81.3742,68.9888,36.824,294.96
25.3717,-24.3659,1.63769e+18,103.77,97.6705,86.0185,80.6269,76.157,72.814,71.4484,70.0041,62.038,35.8572,295.298
26.948,-25.2519,1.67247e+18,99.9546,90.9247,78.7317,74.1035,72.8013,74.7119,82.2793,89.7063,73.4909,36.6444,295.036
27.3389,-25.8267,1.73217e+18,103.43,94.031,81.5387,76.7555,75.6574,77.9938,86.2269,93.6066,74.693,36.4948,294.46
27.1303,-25.7924,1.65014e+18,102.594,91.8033,78.3624,72.9783,71.2162,72.6575,79.5663,86.0916,70.5744,35.9373,294.508
26.9272,-28.5284,1.64426e+18,102.004,91.3348,78.472,73.45,71.6364,72.8757,78.9672,84.4229,70.7667,37.0443,294.829
26.7288,-28.4922,1.59327e+18,100.242,91.312,79.1319,73.9195,71.1937,70.674,73.4576,75.5767,65.2208,36.0576,295.244
27.1591,-30.465,1.55228e+18,87.4696,73.9885,62.6661,59.3991,59.6541,63.9989,78.2845,104.182,93.5252,40.9317,296.385
26.9505,-30.4227,1.60995e+18,104.583,100.337,89.4241,82.7834,76.5472,70.2335,65.2826,62.6178,56.7967,34.4536,295.664
27.1099,-30.9762,1.58309e+18,103.009,97.6511,86.4694,80.0268,74.5537,69.3457,65.5202,63.132,56.7771,34.3856,296.109
26.896,-30.9319,1.67504e+18,113.281,116.322,106.378,95.572,81.7587,67.0343,56.2464,51.8391,49.5386,32.9182,295.828
26.6821,-30.8887,1.65239e+18,105.173,101.697,91.2449,85.1193,79.3345,73.4637,68.7065,65.3942,58.3599,34.9234,296.135
27.055,-31.5177,1.57426e+18,90.6502,79.6602,68.8497,65.3654,65.116,68.7779,80.4342,95.8343,79.4227,37.7341,296.413
26.8347,-31.4711,1.60424e+18,90.861,79.7313,68.8516,65.535,65.7393,70.0906,83.3587,101.415,82.5157,38.0077,296.523
26.6143,-31.4258,1.64208e+18,95.1505,86.8233,76.2694,72.5354,71.6206,73.909,81.9114,90.8123,75.9203,38.2392,296.606
26.3932,-31.3815,1.72096e+18,110.521,112.203,103.254,95.7707,86.0207,74.5086,64.5831,58.9868,54.1924,34.2961,295.91
27.1233,-31.2539,1.60866e+18,101.12,94.9399,84.0763,78.7098,74.9753,72.2285,71.1619,70.1212,61.3536,35.3491,296.216
26.9064,-31.2085,1.6252e+18,101.884,96.3249,85.5966,80.2211,76.2864,73.1602,71.5306,69.9813,61.3126,35.4828,296.288
26.6894,-31.1642,1.66141e+18,102.281,97.1783,86.7424,81.7771,78.2785,75.7157,74.678,73.2167,63.2652,35.9354,296.298
26.4717,-31.121,1.6958e+18,104.638,101.197,91.146,85.9457,81.5028,77.3207,74.1249,71.0251,61.9507,35.8843,296.121
27.2301,-30.7375,1.63162e+18,104.771,101.461,91.1382,84.7281,78.5483,71.9901,66.5548,63.095,56.5661,34.2447,294.769
27.0191,-30.6942,1.68241e+18,104.138,99.8146,89.5517,84.3338,80.2372,76.6204,74.1505,71.6332,61.9989,35.4793,295.41
26.808,-30.6519,1.6615e+18,104.369,100.331,89.9568,84.3323,79.4445,74.7813,71.2267,68.3051,60.0004,35.173,295.738
27.3321,-30.2482,1.53091e+18,91.4554,78.9923,67.3876,63.4975,62.9063,66.1027,76.8911,90.8246,75.3241,37.0541,296.111
27.9559,-26.2384,1.574e+18,104.857,98.5325,86.4239,79.3891,73.3929,67.5466,63.5196,61.3425,55.2914,33.1421,294.164
27.9179,-25.974,1.63976e+18,106.865,104.164,93.9774,87.2131,79.6176,70.8431,63.8505,60.0248,54.1865,32.9255,294.127
28.0899,-26.4958,1.63518e+18,103.734,87.7719,72.5193,66.7183,65.6665,68.9132,80.6641,95.5914,76.7612,36.1566,294.583
28.0296,-29.7163,1.50925e+18,102.735,95.2062,82.8499,75.6205,69.5606,63.8145,59.7402,58.2514,53.8639,33.2006,295.14
27.987,-30.1894,1.59786e+18,102.502,94.1321,82.2189,76.4877,72.9286,70.8827,70.9387,71.0336,61.8492,34.8232,294.926
27.7825,-30.1481,1.66638e+18,102.971,96.976,86.3379,81.301,78.0799,75.9558,75.4609,74.3791,63.5065,35.2196,295.414
27.578,-30.1075,1.65234e+18,102.765,96.6907,85.9441,80.7715,77.3255,74.9114,74.1573,73.0723,62.8018,35.2229,295.387
27.942,-30.6807,1.57211e+18,101.722,95.1888,83.9635,77.9193,73.2952,69.2886,66.7319,65.1805,58.1015,34.1717,296.045
27.7334,-30.6376,1.59201e+18,103.929,98.7958,87.6642,81.0204,75.2126,69.4497,65.026,62.6682,56.6063,33.9648,295.828
27.3156,-30.5542,1.65453e+18,102.559,97.0663,86.5359,81.4143,77.8705,75.1972,73.9942,72.5017,62.53,35.3869,295.954
27.8908,-31.1951,1.57856e+18,97.508,88.7327,77.5746,72.9176,70.8846,71.0507,74.3383,76.9704,65.1806,35.3049,296.064
27.677,-31.1501,1.58334e+18,95.4031,86.139,75.3113,71.1554,69.7961,71.1316,77.0064,82.7418,68.9646,36.033,296.288
27.4631,-31.1061,1.61169e+18,97.5838,89.6388,78.931,74.5563,72.729,73.2571,77.0987,79.8842,66.8917,35.8832,296.347
27.2487,-31.063,1.6746e+18,97.0281,88.3691,77.6877,73.8257,73.0602,75.8764,84.621,93.3351,75.958,37.52,296.158
27.8349,-31.7404,1.66453e+18,98.4462,90.8457,80.2238,76.1273,74.8161,76.2038,81.4178,85.9391,71.1509,36.5112,296.046
27.6147,-31.6929,1.64488e+18,96.4128,87.5747,76.691,72.6869,71.7569,73.9814,81.7395,90.3377,74.9309,37.3524,296.117
27.3943,-31.6467,1.63344e+18,98.4654,91.1949,80.574,76.1689,74.2544,74.4386,77.7204,80.2722,67.5858,36.2299,296.263
27.1733,-31.6017,1.6564e+18,102.244,97.1527,86.7425,81.6523,78.1325,75.4487,74.1649,72.5974,62.7551,35.6265,296.301
27.904,-31.4749,1.61866e+18,95.1201,85.163,74.1225,70.141,69.3446,71.9263,80.6697,91.3904,76.1048,37.2929,296.095
27.6872,-31.4287,1.61759e+18,99.08,91.7222,80.9677,76.2911,73.9743,73.4866,75.6056,76.8875,65.1681,35.5507,296.199
27.4702,-31.3836,1.62464e+18,101.474,95.5434,84.8479,79.5796,76.0406,73.4156,72.3226,71.1192,61.7548,35.2278,296.244
27.2527,-31.3396,1.66063e+18,99.7287,93.2639,82.892,78.5766,76.5867,76.4113,78.7538,79.9149,67.009,36.1451,296.416
28.0128,-30.9553,1.56925e+18,99.9998,92.3115,81.0644,75.6354,72.1407,69.7876,69.3321,69.1989,60.8587,34.7186,295.95
27.8018,-30.9113,1.61588e+18,101.532,95.1953,84.3833,79.0425,75.3899,72.6931,71.6248,70.5973,61.413,34.9193,296.033
27.5908,-30.8682,1.62231e+18,102.207,96.3195,85.5378,80.0485,76.087,72.8903,71.1709,69.6853,60.8305,34.9318,295.969
28.1145,-30.4624,1.56209e+18,99.6894,91.9261,80.7232,75.3406,71.8653,69.5054,68.9029,68.6084,60.3795,34.5045,296.019
27.9082,-30.4201,1.59807e+18,99.24,90.8306,79.6348,74.7871,72.3219,71.8604,74.1655,75.9224,64.9018,35.4611,295.801
27.7019,-30.3787,1.66995e+18,104.773,100.629,90.3754,84.7274,80.0164,75.4221,71.8087,68.8233,59.9601,34.6048,295.183
27.4951,-30.338,1.66645e+18,102.105,96.3406,85.9247,81.1107,78.1099,76.2565,76.0911,75.1875,64.0879,35.5488,295.973
28.2139,-29.9905,1.77777e+18,97.3596,85.8973,74.4019,71.2046,72.3951,78.7799,95.5921,118.221,93.2772,39.2598,295.642
28.0112,-29.9497,1.59529e+18,99.2915,91.0536,79.914,75.0494,72.4979,71.7979,73.5833,74.8589,64.2413,35.2334,295.922
27.8085,-29.9098,1.49414e+18,105.238,102.831,91.1152,80.8848,69.6352,58.2544,50.2329,48.1239,48.0961,32.2625,294.439
28.3095,-29.5335,1.55739e+18,101.108,87.7981,74.3429,68.9289,66.8194,67.5272,72.4635,77.7349,67.011,35.5898,294.98
28.1094,-29.4941,1.89518e+18,102.183,91.2137,79.3085,75.7897,76.9285,83.8446,103.117,128.854,99.5301,40.0515,295.195
28.7429,-26.4235,1.7225e+18,105.357,99.0096,87.9373,82.9743,80.1752,78.9252,79.8196,79.3279,65.7695,34.655,294.14
28.5367,-26.3885,1.6511e+18,103.579,96.7659,85.368,79.9566,76.5242,74.3128,74.1007,73.3497,62.3815,34.1846,294.791
28.6239,-25.8936,1.66691e+18,105.28,99.7338,88.7411,83.1251,78.7795,74.9385,72.5142,70.1184,60.129,33.6568,294.595
28.7376,-25.6435,1.70473e+18,104.054,95.1882,82.8222,77.642,75.7709,76.8821,82.4716,86.6258,69.509,34.7916,294.251
28.5234,-25.6084,1.57572e+18,110.614,114.882,106.167,93.0936,74.3178,56.2552,46.1083,44.1212,44.6256,30.5084,293.597
28.7043,-26.1569,1.68338e+18,104.701,98.6127,87.5856,82.36,78.8863,76.4333,75.702,74.2422,62.6325,34.0922,294.572
28.4953,-26.122,1.67372e+18,104.743,98.5268,87.3207,81.9244,78.2918,75.6364,74.7246,73.2622,62.1726,34.1426,294.488
28.8926,-29.0088,1.53844e+18,103.101,91.0621,77.445,71.1877,67.8328,66.4742,67.7184,69.1639,60.594,33.907,294.562
28.8537,-29.4639,1.55314e+18,93.7743,80.8046,68.8742,64.8633,64.2103,67.2974,77.6793,90.409,75.0327,36.684,295.824
28.6545,-29.4246,1.64093e+18,108.022,105.618,95.1108,87.3537,79.0668,69.9019,62.5985,59.6382,54.8504,33.058,295.51
28.4553,-29.3859,1.67169e+18,108.168,107.218,97.6451,90.2758,81.7894,71.9845,63.9073,60.3826,55.1823,33.2197,295.141
28.813,-29.9275,1.52604e+18,96.9775,86.1869,74.3661,69.4797,67.2366,67.3674,70.7629,73.9763,63.9493,34.6932,295.841
28.6116,-29.8869,1.58522e+18,97.5992,87.2288,75.6394,71.1142,69.4855,70.6834,75.9046,81.1087,68.8916,35.7425,295.862
28.4103,-29.8471,1.59389e+18,97.4463,88.3191,77.2368,72.8571,71.0998,71.7706,75.9405,79.6034,67.5524,35.599,296.066
28.2085,-29.8078,1.70776e+18,104.79,100.251,90.1972,85.1987,81.6099,78.5729,76.5509,74.0036,62.8052,34.7428,295.35
28.7697,-30.4041,1.57735e+18,93.6982,82.5065,71.3575,67.6072,67.098,70.2352,79.6745,89.9691,72.8653,35.5417,296.043
28.5653,-30.3621,1.5684e+18,95.8757,85.9374,74.8076,70.5435,69.0312,70.198,75.6227,80.6807,67.6834,35.4014,296.129
28.3608,-30.3208,1.59984e+18,107.097,103.794,92.681,84.6635,76.5003,67.7328,60.6762,57.3884,52.9633,32.8248,295.633
